Px,Py,Pz
-1.2195,-0.600423,0,-3.00574,2.32
-1.20835,-0.627729,0,-3.00599,2.33
-1.19671,-0.654787,0,-3.00622,2.34
-1.1846,-0.681586,0,-3.00645,2.35
-1.17203,-0.708119,0,-3.00667,2.36
-1.159,-0.734376,0,-3.00689,2.37
-1.14552,-0.760349,0,-3.0071,2.38
-1.1316,-0.786029,0,-3.0073,2.39
-1.11725,-0.811409,0,-3.00749,2.4
-1.10248,-0.83648,0,-3.00768,2.41
-1.08729,-0.861236,0,-3.00786,2.42
-1.07169,-0.885669,0,-3.00804,2.43
-1.05569,-0.909773,0,-3.0082,2.44
-1.0393,-0.93354,0,-3.00836,2.45
-1.02253,-0.956965,0,-3.00851,2.46
-1.00539,-0.980042,0,-3.00866,2.47
-0.987888,-1.00276,0,-3.0088,2.48
-0.970029,-1.02513,0,-3.00893,2.49
-0.951826,-1.04713,0,-3.00905,2.5
-0.933286,-1.06875,0,-3.00917,2.51
-0.91442,-1.09001,0,-3.00928,2.52
-0.895237,-1.11089,0,-3.00938,2.53
-0.875745,-1.13138,0,-3.00948,2.54
-0.855954,-1.15149,0,-3.00957,2.55
-0.835873,-1.1712,0,-3.00965,2.56
-0.815512,-1.19053,0,-3.00973,2.57
-0.794879,-1.20946,0,-3.0098,2.58
-0.773984,-1.22799,0,-3.00987,2.59
-0.752836,-1.24611,0,-3.00993,2.6
-0.731444,-1.26384,0,-3.00998,2.61
-0.709817,-1.28116,0,-3.01003,2.62
-0.687964,-1.29807,0,-3.01007,2.63
-0.665895,-1.31457,0,-3.01011,2.64
-0.643617,-1.33066,0,-3.01014,2.65
-0.62114,-1.34633,0,-3.01016,2.66
-0.598472,-1.3616,0,-3.01018,2.67
-0.575622,-1.37645,0,-3.0102,2.68
-0.552599,-1.39089,0,-3.01021,2.69
-0.529412,-1.40491,0,-3.01022,2.7
-0.506067,-1.41852,0,-3.01022,2.71
-0.482575,-1.43171,0,-3.01022,2.72
-0.458943,-1.44448,0,-3.01021,2.73
-0.435179,-1.45684,0,-3.0102,2.74
-0.411291,-1.46879,0,-3.01019,2.75
-0.387287,-1.48032,0,-3.01017,2.76
-0.363175,-1.49144,0,-3.01015,2.77
-0.338963,-1.50215,0,-3.01012,2.78
-0.314658,-1.51245,0,-3.0101,2.79
-0.290267,-1.52233,0,-3.01006,2.8
-0.265799,-1.53181,0,-3.01003,2.81
-0.24126,-1.54088,0,-3.00999,2.82
-0.216657,-1.54954,0,-3.00995,2.83
-0.191997,-1.5578,0,-3.00991,2.84
-0.167288,-1.56566,0,-3.00986,2.85
-0.142537,-1.57311,0,-3.00982,2.86
-0.117749,-1.58017,0,-3.00977,2.87
-0.0929309,-1.58683,0,-3.00971,2.88
-0.0680901,-1.59309,0,-3.00966,2.89
-0.0432326,-1.59896,0,-3.0096,2.9
-0.0183645,-1.60444,0,-3.00954,2.91
0.00650808,-1.60953,0,-3.00948,2.92
0.0313791,-1.61423,0,-3.00942,2.93
0.0562426,-1.61856,0,-3.00936,2.94
0.0810929,-1.6225,0,-3.00929,2.95
0.105924,-1.62606,0,-3.00922,2.96
0.130731,-1.62925,0,-3.00916,2.97
0.155508,-1.63206,0,-3.00909,2.98
0.18025,-1.6345,0,-3.00902,2.99
0.204951,-1.63658,0,-3.00894,3
0.229606,-1.63829,0,-3.00887,3.01
0.254211,-1.63964,0,-3.0088,3.02
0.27876,-1.64063,0,-3.00872,3.03
0.303249,-1.64126,0,-3.00865,3.04
0.327672,-1.64154,0,-3.00857,3.05
0.352026,-1.64147,0,-3.00849,3.06
0.376305,-1.64105,0,-3.00841,3.07
0.400505,-1.64029,0,-3.00834,3.08
0.424622,-1.63919,0,-3.00826,3.09
0.448652,-1.63775,0,-3.00818,3.1
0.47259,-1.63598,0,-3.0081,3.11
0.496432,-1.63388,0,-3.00802,3.12
0.520175,-1.63144,0,-3.00794,3.13
0.543814,-1.62869,0,-3.00785,3.14
0.567345,-1.62561,0,-3.00777,3.15
0.590766,-1.62221,0,-3.00769,3.16
0.614071,-1.6185,0,-3.00761,3.17
0.637259,-1.61447,0,-3.00753,3.18
0.660324,-1.61014,0,-3.00744,3.19
0.683264,-1.6055,0,-3.00736,3.2
0.706075,-1.60056,0,-3.00728,3.21
0.728755,-1.59532,0,-3.00719,3.22
0.7513,-1.58978,0,-3.00711,3.23
0.773706,-1.58395,0,-3.00703,3.24
0.795971,-1.57784,0,-3.00695,3.25
0.818092,-1.57143,0,-3.00686,3.26
0.840065,-1.56475,0,-3.00678,3.27
0.861889,-1.55778,0,-3.0067,3.28
0.88356,-1.55054,0,-3.00661,3.29
0.905076,-1.54303,0,-3.00653,3.3
0.926433,-1.53524,0,-3.00645,3.31
0.94763,-1.52719,0,-3.00637,3.32
0.968664,-1.51888,0,-3.00629,3.33
0.989531,-1.51031,0,-3.0062,3.34
1.01023,-1.50148,0,-3.00612,3.35
1.03076,-1.4924,0,-3.00604,3.36
1.05112,-1.48306,0,-3.00596,3.37
1.0713,-1.47348,0,-3.00588,3.38
1.0913,-1.46366,0,-3.0058,3.39
1.11113,-1.4536,0,-3.00572,3.4
1.13077,-1.44329,0,-3.00564,3.41
1.15023,-1.43276,0,-3.00556,3.42
1.16951,-1.42199,0,-3.00548,3.43
1.18859,-1.411,0,-3.0054,3.44
1.20749,-1.39978,0,-3.00532,3.45
1.2262,-1.38834,0,-3.00524,3.46
1.24471,-1.37668,0,-3.00516,3.47
1.26303,-1.36481,0,-3.00508,3.48
1.28116,-1.35272,0,-3.00501,3.49
1.29908,-1.34042,0,-3.00493,3.5
1.31681,-1.32792,0,-3.00485,3.51
1.33433,-1.31522,0,-3.00478,3.52
1.35165,-1.30231,0,-3.0047,3.53
1.36877,-1.28921,0,-3.00462,3.54
1.38568,-1.27591,0,-3.00455,3.55
1.40238,-1.26243,0,-3.00447,3.56
1.41887,-1.24875,0,-3.00439,3.57
1.43516,-1.23489,0,-3.00432,3.58
1.45123,-1.22085,0,-3.00424,3.59
1.46709,-1.20663,0,-3.00417,3.6
1.48274,-1.19223,0,-3.0041,3.61
1.49817,-1.17766,0,-3.00402,3.62
1.51338,-1.16292,0,-3.00395,3.63
1.52838,-1.14802,0,-3.00388,3.64
1.54316,-1.13295,0,-3.0038,3.65
1.55771,-1.11771,0,-3.00373,3.66
1.57205,-1.10232,0,-3.00366,3.67
1.58617,-1.08677,0,-3.00359,3.68
1.60006,-1.07107,0,-3.00352,3.69
1.61373,-1.05522,0,-3.00344,3.7
1.62717,-1.03923,0,-3.00337,3.71
1.64038,-1.02309,0,-3.0033,3.72
1.65337,-1.0068,0,-3.00323,3.73
1.66613,-0.99038,0,-3.00316,3.74
1.67867,-0.973822,0,-3.00309,3.75
1.69097,-0.95713,0,-3.00302,3.76
1.70304,-0.940308,0,-3.00295,3.77
1.71488,-0.923359,0,-3.00288,3.78
1.72649,-0.906284,0,-3.00281,3.79
1.73787,-0.889087,0,-3.00275,3.8
1.74901,-0.871771,0,-3.00268,3.81
1.75992,-0.854338,0,-3.00261,3.82
1.77059,-0.836791,0,-3.00254,3.83
1.78103,-0.819132,0,-3.00248,3.84
1.79123,-0.801365,0,-3.00241,3.85
1.80119,-0.783491,0,-3.00234,3.86
1.81092,-0.765514,0,-3.00227,3.87
1.82041,-0.747437,0,-3.00221,3.88
1.82965,-0.729261,0,-3.00214,3.89
1.83866,-0.71099,0,-3.00208,3.9
1.84743,-0.692626,0,-3.00201,3.91
1.85596,-0.674172,0,-3.00194,3.92
1.86425,-0.65563,0,-3.00188,3.93
1.8723,-0.637004,0,-3.00181,3.94
1.8801,-0.618295,0,-3.00175,3.95
1.88766,-0.599506,0,-3.00168,3.96
1.89498,-0.58064,0,-3.00162,3.97
1.90206,-0.5617,0,-3.00155,3.98
1.90889,-0.542687,0,-3.00149,3.99
1.91547,-0.523606,0,-3.00142,4
1.92182,-0.504457,0,-3.00136,4.01
1.92792,-0.485244,0,-3.0013,4.02
1.93377,-0.465969,0,-3.00123,4.03
1.93937,-0.446635,0,-3.00117,4.04
1.94473,-0.427244,0,-3.0011,4.05
1.94985,-0.407799,0,-3.00104,4.06
1.95472,-0.388303,0,-3.00098,4.07
1.95934,-0.368758,0,-3.00091,4.08
1.96371,-0.349166,0,-3.00085,4.09
1.96784,-0.32953,0,-3.00079,4.1
1.97171,-0.309852,0,-3.00072,4.11
1.97534,-0.290136,0,-3.00066,4.12
1.97873,-0.270383,0,-3.0006,4.13
1.98186,-0.250596,0,-3.00054,4.14
1.98474,-0.230778,0,-3.00047,4.15
1.98738,-0.21093,0,-3.00041,4.16
1.98977,-0.191057,0,-3.00035,4.17
1.99191,-0.171159,0,-3.00029,4.18
1.99379,-0.15124,0,-3.00022,4.19
1.99543,-0.131302,0,-3.00016,4.2
1.99682,-0.111348,0,-3.0001,4.21
1.99796,-0.0913797,0,-3.00004,4.22
1.99885,-0.0714,0,-2.99997,4.23
